rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
null,sound/8star.wav,,audio-keyboard-response,149,356400,0.0-7.0-1.31,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,8,294,
715,,3,html-button-response,150,357123,0.0-7.0-0.32,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/2star.wav,,audio-keyboard-response,151,358626,0.0-7.0-1.32,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,2,296,
730,,2,html-button-response,152,359367,0.0-7.0-0.33,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/3star.wav,,audio-keyboard-response,153,360871,0.0-7.0-1.33,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,3,299,
5902,,1,html-button-response,154,366778,0.0-7.0-0.34,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/8star.wav,,audio-keyboard-response,155,368282,0.0-7.0-1.34,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,8,307,
1149,,2,html-button-response,156,369437,0.0-7.0-0.35,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/3star.wav,,audio-keyboard-response,157,370942,0.0-7.0-1.35,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,3,310,
621,,3,html-button-response,158,371571,0.0-7.0-0.36,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/2star.wav,,audio-keyboard-response,159,373075,0.0-7.0-1.36,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,2,312,
670,,0,html-button-response,160,373754,0.0-7.0-0.37,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/6star.wav,,audio-keyboard-response,161,375258,0.0-7.0-1.37,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,6,318,
1333,,1,html-button-response,162,376598,0.0-7.0-0.38,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/8star.wav,,audio-keyboard-response,163,378102,0.0-7.0-1.38,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,8,326,
628,,3,html-button-response,164,378735,0.0-7.0-0.39,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
null,sound/2star.wav,,audio-keyboard-response,165,380237,0.0-7.0-1.39,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,null,2,328,
11261,sound/celebration.wav,0,audio-button-response,166,391511,0.0-8.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
5266,"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",1,html-button-response,167,396786,0.0-9.0-0.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,correct
2676,"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",3,html-button-response,168,400273,0.0-10.0-0.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,correct
3329,"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",2,html-button-response,169,404417,0.0-11.0-0.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,correct
3539,"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",0,html-button-response,170,408968,0.0-12.0-0.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,correct
1940,"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",1,html-button-response,171,411718,0.0-13.0-0.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,correct
4931,Which monster did you like the most?</p>,1,html-button-response,172,417458,0.0-14.0-0.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,,,,,
17516,,,survey-text,173,435792,0.0-15.0,dynamic,"6,1,3,2",I014,,,,4/13/2019,,C896452,,"\{""Q0"":""It was cute and ridiculous""\}",,,,
rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
44457,,0,html-button-response,0,44466,0.0-0.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
,,,animation,1,56475,0.0-1.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,"[\{""stimulus"":""img/screen1a.png"",""time"":3005\},\{""stimulus"":""img/screen1b.png"",""time"":6006\},\{""stimulus"":""img/screen1c.png"",""time"":9008\}]",[],,,,
5335,<img src='img/screen1d.png'></img>,0,html-button-response,2,61817,0.0-2.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
,,,animation,3,82625,0.0-3.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,"[\{""stimulus"":""img/screen2.jpg"",""time"":801\},\{""stimulus"":""img/screen2.jpg"",""time"":1603\},\{""stimulus"":""img/screen2.jpg"",""time"":2401\},\{""stimulus"":""img/screen2.jpg"",""time"":3202\},\{""stimulus"":""img/screen2.jpg"",""time"":4002\},\{""stimulus"":""img/screen3a.jpg"",""time"":4805\},\{""stimulus"":""img/screen3b.jpg"",""time"":5606\},\{""stimulus"":""img/screen3c.jpg"",""time"":6401\},\{""stimulus"":""img/screen3d.jpg"",""time"":7201\},\{""stimulus"":""img/screen4a.jpg"",""time"":8001\},\{""stimulus"":""img/screen4a.jpg"",""time"":8805\},\{""stimulus"":""img/screen4b.jpg"",""time"":9601\},\{""stimulus"":""img/screen4c.jpg"",""time"":10401\},\{""stimulus"":""img/screen4d.jpg"",""time"":11201\},\{""stimulus"":""img/screen4d.jpg"",""time"":12002\},\{""stimulus"":""img/screen5a.jpg"",""time"":12805\},\{""stimulus"":""img/screen5b1.jpg"",""time"":13607\},\{""stimulus"":""img/screen5b2.jpg"",""time"":14402\},\{""stimulus"":""img/screen5b3.jpg"",""time"":15201\},\{""stimulus"":""img/screen5b4.jpg"",""time"":16006\},\{""stimulus"":""img/screen5b5.jpg"",""time"":16806\},\{""stimulus"":""img/screen5b6.jpg"",""time"":17606\},\{""stimulus"":""img/screen5c.jpg"",""time"":18401\},\{""stimulus"":""img/screen5d.jpg"",""time"":19202\},\{""stimulus"":""img/screen5d.jpg"",""time"":20001\}]",[],,,,
22127,<img src='img/screen5e.jpg'></img>,0,html-button-response,4,104757,0.0-4.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
4996,<p align='center'></p>,0,html-button-response,5,109760,0.0-5.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
10926,,1,html-button-response,6,120695,0.0-6.0-0.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,7,122207,0.0-6.0-1.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,1,
4243,,2,html-button-response,8,126457,0.0-6.0-0.1,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,9,127963,0.0-6.0-1.1,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,7,
3710,,3,html-button-response,10,131685,0.0-6.0-0.2,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,11,133189,0.0-6.0-1.2,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,9,
2106,,0,html-button-response,12,135298,0.0-6.0-0.3,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,13,136803,0.0-6.0-1.3,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,12,
2974,,2,html-button-response,14,139787,0.0-6.0-0.4,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,15,141293,0.0-6.0-1.4,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,18,
2141,,1,html-button-response,16,143444,0.0-6.0-0.5,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,17,144949,0.0-6.0-1.5,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,19,
1695,,3,html-button-response,18,146653,0.0-6.0-0.6,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,19,148158,0.0-6.0-1.6,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,21,
1156,,0,html-button-response,20,149322,0.0-6.0-0.7,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,21,150828,0.0-6.0-1.7,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,24,
1087,,2,html-button-response,22,151924,0.0-6.0-0.8,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,23,153431,0.0-6.0-1.8,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,30,
1571,,1,html-button-response,24,155008,0.0-6.0-0.9,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,25,156512,0.0-6.0-1.9,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,31,
943,,3,html-button-response,26,157466,0.0-6.0-0.10,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,27,158969,0.0-6.0-1.10,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,33,
987,,0,html-button-response,28,159966,0.0-6.0-0.11,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,29,161473,0.0-6.0-1.11,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,36,
928,,2,html-button-response,30,162415,0.0-6.0-0.12,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,31,163920,0.0-6.0-1.12,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,42,
1197,,1,html-button-response,32,165124,0.0-6.0-0.13,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,33,166627,0.0-6.0-1.13,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,43,
1159,,3,html-button-response,34,167793,0.0-6.0-0.14,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,35,169297,0.0-6.0-1.14,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,45,
4112,,2,html-button-response,36,173417,0.0-6.0-0.15,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,37,174922,0.0-6.0-1.15,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,51,
1349,,2,html-button-response,38,176282,0.0-6.0-0.16,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,39,177788,0.0-6.0-1.16,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,57,
1460,,2,html-button-response,40,179257,0.0-6.0-0.17,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,41,180760,0.0-6.0-1.17,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,63,
1364,,3,html-button-response,42,182133,0.0-6.0-0.18,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,43,183640,0.0-6.0-1.18,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,65,
1095,,1,html-button-response,44,184743,0.0-6.0-0.19,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,45,186250,0.0-6.0-1.19,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,66,
872,,0,html-button-response,46,187133,0.0-6.0-0.20,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,47,188636,0.0-6.0-1.20,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,69,
1220,,2,html-button-response,48,189860,0.0-6.0-0.21,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,49,191363,0.0-6.0-1.21,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,75,
1146,,2,html-button-response,50,192521,0.0-6.0-0.22,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,51,194025,0.0-6.0-1.22,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,81,
1447,,3,html-button-response,52,195479,0.0-6.0-0.23,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,53,196984,0.0-6.0-1.23,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,83,
2759,,1,html-button-response,54,199751,0.0-6.0-0.24,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,55,201262,0.0-6.0-1.24,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,84,
724,,0,html-button-response,56,201994,0.0-6.0-0.25,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,57,203502,0.0-6.0-1.25,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,87,
1052,,2,html-button-response,58,204563,0.0-6.0-0.26,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,59,206068,0.0-6.0-1.26,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,93,
9714,,3,html-button-response,60,215791,0.0-6.0-0.27,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,61,217295,0.0-6.0-1.27,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,95,
807,,2,html-button-response,62,218115,0.0-6.0-0.28,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,63,219622,0.0-6.0-1.28,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,101,
1435,,0,html-button-response,64,221067,0.0-6.0-0.29,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,65,222610,0.0-6.0-1.29,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,104,
1061,,1,html-button-response,66,223678,0.0-6.0-0.30,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,67,225182,0.0-6.0-1.30,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,105,
1667,,2,html-button-response,68,226855,0.0-6.0-0.31,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,69,228361,0.0-6.0-1.31,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,111,
1536,,2,html-button-response,70,229904,0.0-6.0-0.32,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,71,231412,0.0-6.0-1.32,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,117,
1386,,3,html-button-response,72,232816,0.0-6.0-0.33,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,73,234319,0.0-6.0-1.33,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,119,
1404,,1,html-button-response,74,235728,0.0-6.0-0.34,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,75,237234,0.0-6.0-1.34,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,120,
850,,0,html-button-response,76,238092,0.0-6.0-0.35,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,77,239600,0.0-6.0-1.35,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,123,
2135,,2,html-button-response,78,241745,0.0-6.0-0.36,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,79,243250,0.0-6.0-1.36,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,129,
1562,,2,html-button-response,80,244835,0.0-6.0-0.37,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,81,246340,0.0-6.0-1.37,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,135,
1309,,1,html-button-response,82,247656,0.0-6.0-0.38,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/1star.wav,,audio-keyboard-response,83,249163,0.0-6.0-1.38,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,1,136,
833,,3,html-button-response,84,250003,0.0-6.0-0.39,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,85,251507,0.0-6.0-1.39,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,138,
795,,0,html-button-response,86,252308,0.0-7.0-0.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,87,253816,0.0-7.0-1.0,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,141,
996,,2,html-button-response,88,254853,0.0-7.0-0.1,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,89,256366,0.0-7.0-1.1,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,147,
1319,,3,html-button-response,90,257693,0.0-7.0-0.2,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,91,259196,0.0-7.0-1.2,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,149,
885,,1,html-button-response,92,260091,0.0-7.0-0.3,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,93,261595,0.0-7.0-1.3,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,157,
1617,,0,html-button-response,94,263221,0.0-7.0-0.4,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,95,264726,0.0-7.0-1.4,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,160,
1087,,1,html-button-response,96,265821,0.0-7.0-0.5,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,97,267324,0.0-7.0-1.5,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,168,
2937,,1,html-button-response,98,270270,0.0-7.0-0.6,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,99,271777,0.0-7.0-1.6,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,176,
1681,,2,html-button-response,100,273469,0.0-7.0-0.7,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,101,274971,0.0-7.0-1.7,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,182,
1888,,1,html-button-response,102,276870,0.0-7.0-0.8,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,103,278374,0.0-7.0-1.8,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,190,
3318,,0,html-button-response,104,281701,0.0-7.0-0.9,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,105,283207,0.0-7.0-1.9,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,193,
1163,,1,html-button-response,106,284379,0.0-7.0-0.10,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,107,285884,0.0-7.0-1.10,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,201,
1730,,2,html-button-response,108,287623,0.0-7.0-0.11,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,109,289127,0.0-7.0-1.11,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,207,
1381,,1,html-button-response,110,290515,0.0-7.0-0.12,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,111,292027,0.0-7.0-1.12,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,215,
1345,,3,html-button-response,112,293384,0.0-7.0-0.13,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,113,294888,0.0-7.0-1.13,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,217,
789,,0,html-button-response,114,295681,0.0-7.0-0.14,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,115,297184,0.0-7.0-1.14,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,220,
942,,2,html-button-response,116,298136,0.0-7.0-0.15,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,117,299640,0.0-7.0-1.15,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,226,
1373,,1,html-button-response,118,301021,0.0-7.0-0.16,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,119,302527,0.0-7.0-1.16,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,234,
1431,,3,html-button-response,120,303968,0.0-7.0-0.17,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,121,305475,0.0-7.0-1.17,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,236,
2542,,0,html-button-response,122,308024,0.0-7.0-0.18,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,123,309532,0.0-7.0-1.18,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,239,
1196,,1,html-button-response,124,310737,0.0-7.0-0.19,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,125,312241,0.0-7.0-1.19,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,247,
1488,,2,html-button-response,126,313744,0.0-7.0-0.20,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,127,315247,0.0-7.0-1.20,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,253,
2980,,3,html-button-response,128,318233,0.0-7.0-0.21,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,129,319747,0.0-7.0-1.21,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,255,
1186,,0,html-button-response,130,320943,0.0-7.0-0.22,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,131,322449,0.0-7.0-1.22,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,258,
1100,,1,html-button-response,132,323557,0.0-7.0-0.23,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,133,325060,0.0-7.0-1.23,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,266,
1354,,2,html-button-response,134,326423,0.0-7.0-0.24,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,135,327926,0.0-7.0-1.24,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,272,
1545,,1,html-button-response,136,329481,0.0-7.0-0.25,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,137,330984,0.0-7.0-1.25,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,280,
2547,,3,html-button-response,138,333536,0.0-7.0-0.26,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/2star.wav,,audio-keyboard-response,139,335039,0.0-7.0-1.26,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,2,282,
1064,,1,html-button-response,140,336107,0.0-7.0-0.27,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,141,337611,0.0-7.0-1.27,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,290,
1656,,2,html-button-response,142,339274,0.0-7.0-0.28,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/6star.wav,,audio-keyboard-response,143,340776,0.0-7.0-1.28,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,6,296,
2339,,0,html-button-response,144,343126,0.0-7.0-0.29,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/3star.wav,,audio-keyboard-response,145,344630,0.0-7.0-1.29,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,3,299,
1318,,1,html-button-response,146,345952,0.0-7.0-0.30,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
null,sound/8star.wav,,audio-keyboard-response,147,347456,0.0-7.0-1.30,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,null,8,307,
1468,,2,html-button-response,148,348934,0.0-7.0-0.31,dynamic,"3,1,6,2",I011,,,7/27/2010,,,C436695,,,,,,
