"subjID","age","dob","gender","language","country","condition","trial_type","trial_index","stimulus","pointvals_firsthalf","button_pressed","earnedThis","earnedCumulative","posttest","responses","rt","time_elapsed"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","75",,"6,1,2,3","0",,,,,"604","140077"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","76","sound/6star.wav","6,1,2,3",,"6","186",,,"null","141580"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","77",,"6,1,2,3","0",,,,,"290","141870"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","78","sound/6star.wav","6,1,2,3",,"6","192",,,"null","143374"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","79",,"6,1,2,3","0",,,,,"315","143690"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","80","sound/6star.wav","6,1,2,3",,"6","198",,,"null","145193"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","81",,"6,1,2,3","0",,,,,"268","145462"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","82","sound/6star.wav","6,1,2,3",,"6","204",,,"null","146965"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","83",,"6,1,2,3","0",,,,,"132","147098"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","84","sound/6star.wav","6,1,2,3",,"6","210",,,"null","148601"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","85",,"6,1,2,3","0",,,,,"215","148816"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","86","sound/6star.wav","6,1,2,3",,"6","216",,,"null","150319"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","87",,"6,1,2,3","0",,,,,"175","150494"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","88","sound/6star.wav","6,1,2,3",,"6","222",,,"null","151998"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","89",,"6,1,2,3","0",,,,,"163","152162"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","90","sound/6star.wav","6,1,2,3",,"6","228",,,"null","153666"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","91",,"6,1,2,3","0",,,,,"146","153813"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","92","sound/6star.wav","6,1,2,3",,"6","234",,,"null","155316"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","93",,"6,1,2,3","0",,,,,"455","155772"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","94","sound/6star.wav","6,1,2,3",,"6","240",,,"null","157275"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","95",,"6,1,2,3","0",,,,,"226","157501"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","96","sound/6star.wav","6,1,2,3",,"6","246",,,"null","159005"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","97",,"6,1,2,3","0",,,,,"362","159368"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","98","sound/6star.wav","6,1,2,3",,"6","252",,,"null","160871"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","99",,"6,1,2,3","0",,,,,"198","161069"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","100","sound/6star.wav","6,1,2,3",,"6","258",,,"null","162572"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","101",,"6,1,2,3","0",,,,,"228","162800"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","102","sound/6star.wav","6,1,2,3",,"6","264",,,"null","164302"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","103",,"6,1,2,3","2",,,,,"1603","165905"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","104","sound/2star.wav","6,1,2,3",,"2","266",,,"null","167406"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","105",,"6,1,2,3","3",,,,,"133","167539"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","106","sound/3star.wav","6,1,2,3",,"3","269",,,"null","169042"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","107",,"6,1,2,3","1",,,,,"274","169316"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","108","sound/8star.wav","6,1,2,3",,"8","277",,,"null","170818"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","109",,"6,1,2,3","1",,,,,"474","171292"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","110","sound/8star.wav","6,1,2,3",,"8","285",,,"null","172796"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","111",,"6,1,2,3","1",,,,,"401","173198"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","112","sound/8star.wav","6,1,2,3",,"8","293",,,"null","174702"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","113",,"6,1,2,3","1",,,,,"303","175005"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","114","sound/8star.wav","6,1,2,3",,"8","301",,,"null","176506"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","115",,"6,1,2,3","0",,,,,"311","176818"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","116","sound/6star.wav","6,1,2,3",,"6","307",,,"null","178321"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","117",,"6,1,2,3","2",,,,,"256","178577"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","118","sound/2star.wav","6,1,2,3",,"2","309",,,"null","180081"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","119",,"6,1,2,3","3",,,,,"251","180333"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","120","sound/3star.wav","6,1,2,3",,"3","312",,,"null","181835"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","121",,"6,1,2,3","1",,,,,"112","181947"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","122","sound/8star.wav","6,1,2,3",,"8","320",,,"null","183450"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","123",,"6,1,2,3","1",,,,,"355","183805"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","124","sound/8star.wav","6,1,2,3",,"8","328",,,"null","185308"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","125",,"6,1,2,3","1",,,,,"313","185621"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","126","sound/8star.wav","6,1,2,3",,"8","336",,,"null","187124"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","127",,"6,1,2,3","1",,,,,"296","187420"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","128","sound/8star.wav","6,1,2,3",,"8","344",,,"null","188923"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","129",,"6,1,2,3","1",,,,,"322","189245"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","130","sound/8star.wav","6,1,2,3",,"8","352",,,"null","190746"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","131",,"6,1,2,3","1",,,,,"312","191058"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","132","sound/8star.wav","6,1,2,3",,"8","360",,,"null","192561"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","133",,"6,1,2,3","1",,,,,"303","192864"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","134","sound/8star.wav","6,1,2,3",,"8","368",,,"null","194365"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","135",,"6,1,2,3","1",,,,,"313","194679"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","136","sound/8star.wav","6,1,2,3",,"8","376",,,"null","196182"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","137",,"6,1,2,3","1",,,,,"371","196554"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","138","sound/8star.wav","6,1,2,3",,"8","384",,,"null","198058"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","139",,"6,1,2,3","2",,,,,"286","198345"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","140","sound/2star.wav","6,1,2,3",,"2","386",,,"null","199848"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","141",,"6,1,2,3","3",,,,,"197","200046"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","142","sound/3star.wav","6,1,2,3",,"3","389",,,"null","201550"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","143",,"6,1,2,3","0",,,,,"233","201784"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","144","sound/6star.wav","6,1,2,3",,"6","395",,,"null","203286"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","145",,"6,1,2,3","1",,,,,"305","203592"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","146","sound/8star.wav","6,1,2,3",,"8","403",,,"null","205093"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","147",,"6,1,2,3","1",,,,,"315","205409"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","148","sound/8star.wav","6,1,2,3",,"8","411",,,"null","206913"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","html-button-response","149",,"6,1,2,3","1",,,,,"281","207195"
"C500532","23","6/9/95","Male","English","United States of America","dynamic","audio-keyboard-response","150","sound/8star.wav","6,1,2,3",,"8","419",,,"null","208697"
